Car_VIN,Sales_Count,Customer_Rating,Region
VINYWF17FVSDU8D1X,371,1.2,North
VINHH804WCWX2VKC5,173,4.8,South
VIN20BLOC7KKGQNOO,475,2.4,East
VINTZFWV21N3ZIPHO,268,1.9,North
VIN547PILI9RMGAWU,213,2.7,South
VINDXETOB0QGXD2VH,151,5.0,North
VIN4L431AD8AWDYIR,71,3.1,West
VINT8RVOENEQ25R3M,157,1.7,North
VINPEYJYMLXZTKQMU,441,2.1,South
VIN9UBHQ7BK8RDF34,396,3.5,North
VINEUFHE5MJRUGGDA,118,3.6,East
VINXBAFSJGCY9XACL,219,3.4,East
VINTHH15W9UBP7RN0,489,4.8,East
VINHJ7GV02ZCFKC7W,69,1.1,South
VINZUF3QSJEK90UVN,349,3.6,North
VINFYJKRTG8I5G8HN,378,1.8,North
VIN6NDGBSMMGVR8NT,144,4.3,North
VINI5AFK2KUSE03C6,177,3.9,East
VINQX5WCLY0GITIST,210,1.8,South
VINAS8DF54YNCATA4,301,2.8,North
VINEKB8FBI12C67IA,461,1.2,South
VINCV207NEWZHJZB0,109,4.4,South
VINXB50GCI1OB0NW6,385,2.7,West
VINU0HKN1ZFXVKYAH,187,2.9,West
VINW5OR01915OI7XZ,195,4.3,East
VINK4AWJID2RRBNEC,457,3.8,West
VIN2I5VZ0I45UKQPC,244,4.9,South
VINHH67DBCV3JHKXI,315,1.2,East
VINCA79LZE5UZ8KKN,335,2.7,North
VIN3WWY2QLWKBGGW2,266,1.2,East
VIN9M8JPNQAU29RZ5,309,2.4,South
VINHNSI3SQ6USATNF,326,2.6,South
VINCP186VHHPCRO8A,63,1.5,South
VINGCCGRKV05QQDFU,83,1.5,East
VINEJ3CES6VBWLETI,485,1.2,West
VINES3NLBZY33769Q,375,4.7,North
VINO57DE0HNTFG62T,388,1.5,West
VINQCWPOICQI1QD9X,350,1.7,West
VINWTN1P92QQUY8SJ,428,3.6,North
VINQO57X37TRK52UM,111,1.1,North
VIN43PWHZATMSTY7O,340,4.2,East
VIN7D4YCJCUTBIN52,487,4.3,West
VINDJ2C7SSIUT1Z30,194,4.0,West
VIN8WOZMM4G51XNIK,290,2.1,North
VINU44R717J3ZKBM6,73,1.5,East
VINGXYE1K9C7MIOCN,61,2.7,East
VIND782RYN7CLRT6L,350,2.5,North
VINUYOK8AEMHGEXX4,309,2.8,South
VINKHS6STY4S0CHGB,416,1.5,North
VINQJLBLYT5Y8K0OV,109,3.9,West
VINZ767OW60MOETEF,238,4.7,North
VINOTI3H6NQOSDQA6,109,4.9,East
VINZRXLFRCUN5SWXO,388,4.0,West
VINCIC0T5CVTFYUNR,93,2.0,West
VIN4PAJ8W17UMJJV6,397,2.5,West
VINU6EJ44514VADFR,423,2.4,South
VIN66CPJ0I7BHXSJN,98,2.3,West
VIN3JJZEY1J6JEESB,131,4.0,West
VIN3GOL2X59O7DF07,434,4.7,North
VINEGVXEGCW69K50G,98,2.2,South
VINH1XRR18AJ647LB,355,4.7,East
VINZ52JL5S43FKVNF,499,5.0,South
VINSNYTO6Y4NIPAHT,356,3.5,West
VIN81EHBXL9LMV891,308,2.2,West
VINNMXIFWOREXNOY3,270,3.0,North
VIN74F7WJNXMFNIKI,284,4.3,East
VINYS74WZCR97RHCW,406,2.2,West
VINJW3WZ34KFZJUZO,146,1.5,East
VINAW7RSC8SV9ZQ6G,201,3.0,East
VINEOPFWQ2LS4OB3W,399,3.4,West
VINGMFSNODDC37171,81,2.0,South
VINCQOLJ0ZAT8IZKM,287,2.9,East
VINNPJDM7G55WDTXH,116,2.8,East
VINOCB4PXPWJRF3G3,245,2.2,East
VINDLOG6HVV3IHCT7,87,1.9,East
VINJ8F8PDYXD68UBJ,310,1.9,North
VINKLA4YNXCHUUWOT,171,4.6,North
VINYDAFRVAAU7D3LZ,480,3.7,South
VINO1RXLK3WBNE1OG,163,3.8,West
VINGP8WXTXP17KGHB,122,4.6,West
VINR2O7Q12AD1HD8Z,135,3.5,North
VIN2SB4KXIG98RN1M,202,3.2,North
VINCY82Z340O5KFDO,270,1.9,East
VINCOC5YHR15NSWQI,146,1.6,West
VIN85V2D57FNJQHG0,212,3.3,East
VINTYS6NQJYZ3LKEX,336,1.7,West
VINW1JY9PRS0WKRDV,144,3.8,East
VINMFLQB1NEYBMS4J,377,4.4,West
VINTCE5YI4MZF6Y7I,72,3.5,West
VIN93V8N61ISC2UES,243,2.0,South
VINJRFPXVA3QB5614,459,1.4,North
VIN1WVOYGZNIL9WQV,346,2.1,West
VINM2AZX6DNXPZ4EF,432,2.5,North
VINEA2VASSM9OWMLW,82,4.8,North
VINSHCB8LXR8WLQ93,472,3.9,North
VINL07WDCYMMS0NA0,232,4.7,South
VINB5V7U3760SJU4X,427,2.2,South
VIN5HG1TIVI66TKI6,434,1.5,East
VINQEKUJR055JUULE,55,1.1,North
VINQUAGUHKQMUF23B,330,2.3,North
VINC7YUZB84B7TANU,152,1.7,South
VIN23JL04J2725KC5,489,1.4,South
VINQRJMINOUR1FSJC,400,2.7,South
VINYAFBUB7WFCBMAW,431,3.5,South
VINC6MXBP5FVFOSS7,361,2.5,West
VINSFDPPPJYM9AZFC,416,3.5,West
VIN2QXAEFDOHJL5BM,410,2.5,West
VINPILWTCD68YB2CY,396,3.0,West
VINWONIL1H5F2NX9Z,425,4.9,South
VIN7SXS6LXZI0PT84,493,2.0,South
VIN6WC9V1T6RF9OB8,81,4.8,South
VINNEU4YODTY2EQYS,171,3.7,North
VINNN8G9SN2HPYOC8,73,4.0,East
VINJBYCD5XD7H7JCQ,238,3.7,North
VIN7VLMWNDREZJXI4,255,1.4,South
VIN86MYGIARJA6FEU,262,4.4,South
VINJ6E3QJEIDXU24G,349,3.5,West
VINLN26CBW9V0DMGV,128,4.6,North
VIN5PUDTFBVACR0CV,402,4.6,West
VIN6E8GDF9F6S4PHA,468,1.2,East
VINAPQ2IICTAAKGRN,243,2.2,North
VIN4778XXJDEHPJXF,243,2.7,South
VINZY5YVT2TSSRZF2,295,2.4,East
VING1WEGGEFO87P2U,90,2.5,East
VIN8695AM1CKXP7MP,491,1.1,East
VIN181M11VOF4Q4QQ,391,5.0,West
VIN94JXXGKCSNXDGP,291,1.6,North
VINGMRKRUWG3BMRUZ,87,2.4,West
VINT2ZFXU28J7BP9T,279,1.3,East
VINUYEUB9IZY1GXTL,207,2.1,North
VIN7VOHVBTD0F8Q0W,423,2.2,East
VINN457SHKXLW52SI,84,4.0,South
VINSJHXD9QD7VC2WF,174,4.3,West
VINYGWIG6X6Z1E61L,470,1.8,West
VIN7HDKSTZG7KUNX9,51,1.4,North
VINQSIXEWC8PJNN2Y,105,2.9,North
VINN25PTA2R6XIG68,276,4.9,West
VINRP5DI6SA0X4LEY,110,2.7,North
VINIJJT4KAVCB05K0,418,3.5,West
VINERUEXXSUZUI598,192,4.8,West
VINLFKWOU4A5PAV3Z,403,2.8,West
VINYKRE7D0KKH0MYH,183,2.4,South
VINVGOF4L288S3AZZ,330,1.8,South
VINSKA6X811X63TKX,371,1.3,West
VINWE7NKCQ0PP4ARP,414,3.7,East
VINRDY48SN4UUX85J,484,1.4,West
VINNCXRFU22OYC83I,389,4.2,South
VINY9BH3708EA3UCZ,198,4.6,West
VIN0AAF8CY5TF9STL,213,2.2,West
VIN0E8AGGWVO7OXK6,459,2.3,East
VINI4E1HWRYEJ9JMG,310,2.0,North
VINSYJD4XXHAJXR3Q,72,4.6,South
VINWWVYCV9EPWNL5I,464,1.9,South
VINWS1UC9NRW5ZW9S,110,1.9,West
VINNZLLNCSEXLA136,150,3.1,East
VINKDZD4ZH4KBAWW5,320,3.6,East
VINRGFEB3WTT4OYGD,394,4.9,South
VINTRPEFJSTFP8E32,100,1.5,East
VINAFDWYFIQ3MNY8G,81,1.9,South
VIN4T9AUL2P5227SJ,287,4.3,East
VINX21C2R6WT1EBZJ,385,1.9,West
VINQZNWYG9CIVVSIQ,69,3.8,East
VINPDBRCGSDKJZDUJ,115,4.4,East
VIN1QIEI3L8UUQ8ON,436,1.8,East
VINR5VT6AMFC2O6C9,440,1.5,West
VINXZEB3QSGYIC98C,446,4.5,West
VINB40457XG7UBV00,290,3.6,North
VINHWJOL5XJ7WC1SZ,111,4.9,East
VINYHUU8JD28Y54PS,442,3.4,West
VINE62AR60T62TDZX,150,3.1,South
VINXJZMBZG36GU74L,391,1.7,South
VINPY7DOTLOUXLXVX,486,1.8,South
VINNJP0XN05EP5OFI,275,1.8,North
VINR69ERMZPBLGH04,416,1.3,South
VIN4OK5LPK0HI1BX8,149,1.4,West
VINOJHSBYTVE5AM88,185,1.9,West
VIN6B5EEBQLKM2LB7,54,3.4,South
VINK4AIG8IL1NK7HX,103,1.5,North
VINE88ZRQ637G1RUD,385,1.9,South
VIN4R1K08DTG29KE5,382,3.1,South
VIN3HRL6AQP9KCYKL,337,4.0,East
VIN5R0M93Q3W7RELJ,240,1.2,East
VIN3TX76YTWOH50T5,290,3.5,South
VINRPOT4PCMYOY0CW,156,2.4,North
VINA23L5RQFIHGGB9,188,2.5,East
VINJ7ZPFKQ7XASEYJ,371,2.1,South
VIN7J0CJPMW4JKB62,432,3.7,North
VINL1LT7RPRZF3B75,291,1.4,West
VINF8X3G28WAXDZMQ,298,3.5,East
VINNZ5W89HHGXM2DE,218,1.0,East
VINGQEXCOO0BGXXFR,387,1.5,East
VINJIR8YGQ7DRRCTE,489,3.1,East
VINYSM06ZMEX8Q8OF,170,1.3,North
VIN7OMZKA2UD0A1L2,303,1.1,South
VINZGZ9SORGQGQSJ3,200,2.7,North
VINXTPN11W97CIEXL,183,2.9,East
VIN9533GA759TGZP5,270,4.6,South
VINGQLCWFXKT8EBSR,103,1.7,West
VINNE3WMXKOHBRFMP,378,3.6,North
VINE8IASIXU1J2PLR,371,4.3,North
VINXVWKLKLVVUNK75,69,4.3,South
VIN7LEBAXY599SHZ2,207,1.2,East
VINMAV0LNJN92DCMG,439,1.7,West
VINH1UW8IIRJU9QRJ,483,4.8,North
VIN1XEZOXVF530QL5,104,1.8,North
VINB6DUE5AX98TAU2,304,1.2,West
VIN1MWR5LYHJ4XODK,441,4.9,West
VINZNJ5BBMCUB1G6L,339,3.6,South
VINAYDD2LLQE6W4E3,311,2.4,South
VIN509K9G694QA24Y,424,4.5,South
VINBCGULBUAXZHFWF,333,2.7,South
VINMVJAPOEZKVAWNQ,304,1.5,East
VINVN19NGFN7RZ55P,456,1.1,South
VINZ9F8MX10LOUDL5,241,2.5,East
VIN6PXX77SHNVMVBF,134,4.8,North
VINRU0IUH6XAMEDAL,199,4.3,East
VINI3VNVOJSQIN6WN,95,2.2,East
VINJQZHVUN4MBBPRY,424,3.9,West
VINQQ8ALFH7RTZMB2,452,4.9,West
VINDA6N26OT01G42L,327,2.1,South
VINQNAO4PGPKPA0OL,112,3.0,East
VINOU4DVE4MZXW33W,387,5.0,East
VINCNA22P89PGSPJY,465,2.3,West
VIN9HFQR4KPP0VAYA,429,3.0,North
VIN3F07H2X07K4AXG,203,1.6,East
VINGAVDRV6F1NR7JR,170,1.9,East
VIN6MUIP1EA82DYEF,329,4.6,South
VIN3N129X8UBRAO5R,487,1.0,West
VIN4M2W77PV5X13XU,245,1.9,East
VINDL0N7O6EWSY404,409,2.4,East
VINU98D0B4ZKXGRN0,343,1.4,West
VINDC98H2O1ME514U,486,4.0,West
VINYAZW5WY0FECWHY,262,3.8,East
VINIGT8LLA3MYAC4X,91,1.4,North
VIN4NAWYL4NKTWJXV,302,1.2,West
VIN1NUA18DQ6FDHB8,365,4.9,East
VINRF47UJZWEMML5W,70,3.7,North
VIN6ZME5LVBT25LDS,282,4.1,East
VIN0DL089RX58TEM3,86,4.8,West
VINGC9JEY07OH6ZBK,139,1.1,North
VIN8CA0FBWN6Z36CY,240,2.1,North
VINBJ0NEUTID0XR4Z,403,1.6,North
VINOCMZWQBUBJYEAK,228,3.4,West
VINN5UECLNSFN4CCH,99,3.0,West
VINGIU4MVYV7NBREB,265,4.8,North
VINT5QIMFXFNXY7EE,433,2.6,East
VINRUYA8XLMY4W83D,125,2.7,West
VIN3WFYVGO0Z5YGHQ,55,4.6,East
VINJFAIP33UOHAFWR,142,1.8,South
VINT2FFFGRJG5TEM9,60,2.1,South
VINNJ6TKSNSMPTN5P,198,4.3,North
VIN631KQXCN8E4VBW,151,4.5,East
VIN8NTUUVH8KJ6PV3,89,2.3,West
VINO3RQ13RXZO2RDC,210,4.5,South
VINKIUQNSUJT8E8LB,219,1.4,South
VINX4DXLQ19UIAQKA,314,3.9,South
VINY0S24GBHN9QPT1,168,4.4,East
VINAJQQWUXYWR69B1,293,2.0,South
VIN4GZX94GKE4APNM,314,3.3,West
VINK034J4V61A7S09,468,3.8,South
VINNCMAC77XAM2S5R,121,4.3,West
VIN4U0GGWUH5KWFSA,227,2.5,North
VIN9XBWEIMMQR9CJQ,265,3.9,West
VIN6GC7LOZ5S0T38C,249,4.4,South
VINSWKFVWMS5VVJXW,154,4.2,West
VINT0E4R8ICLU9KCD,343,1.9,South
VIN1MHXLYB6GOVHIG,335,3.9,East
VINJK1N5RCHY54KLW,415,2.0,South
VINP9VRLE7PHFHFS4,495,4.0,North
VIN8MS38A4INPXXB8,70,3.4,North
VINPRRPN225P317EV,497,2.2,West
VINCFDGD13S0Q6BNY,365,3.9,West
VIN02QW17RC0BX8YK,148,4.8,East
VINI6MT18W56XXMWE,373,3.2,South
VINPUDJ91UYA10JZD,200,1.1,East
VINPVN5RWT2GTS264,175,1.1,North
VINCO1PTPWIJ9QHDM,151,1.8,East
VIN9WVZSVEU34RX67,358,2.3,West
VIN05EUF47QJ25S70,220,2.9,North
VINQU72HG9Y5Y9NMA,143,1.0,West
VIN2M373NU2RK6CP7,251,1.3,South
VINR1CZ3KK92TEUCQ,261,3.3,South
VINZRI1U7Q5UR3P75,243,4.9,East
VIN144MNACO64VSIV,116,4.5,South
VINSZ90IMZ8EP9PGP,176,3.7,West
VIN7CTGYQEYUILW5H,51,3.7,East
VINMYFOBKSIA4I0MA,179,2.5,North
VINZI50G78JC8O7E3,203,1.7,East
VINTJFI76KT0QJ4BF,397,2.5,North
VINW1BAME35JYFX1P,288,2.0,North
VINBN2WF7VZBG7S4S,494,3.6,East
VINCA7XGVGMCNBE4K,301,3.1,South
VINMCZJPURRUXL25P,416,2.9,West
VIN4YRNFB5RIBOURO,317,1.4,North
VINANUHQ8E2L1TACU,218,4.2,South
VINJTO120DE87WGWK,115,2.8,North
VINRE80UBN5GV0Q85,448,2.1,West
VINH49O47USGCOWGJ,135,3.4,North
VIN2LSWUYHXW33IKU,338,3.5,East
VINP5J1XDQLZI6ZYE,155,1.9,South
VING6UY3P8UAL27L4,261,3.0,West
VINMWLUW0TEML1ZFB,73,4.5,South
VIN1KXA7R8H1YHO1X,142,4.0,West
VINX71B4GJ9DBB5PS,303,3.8,West
VIN82JGYK3NMYEYIK,256,2.7,South
VINHZ3CII2YGBTAOM,96,3.5,South
VIN5DZ4LGNQOPZ4RS,229,1.9,East
VIND1IZQUFD3PB83C,178,4.3,West
VINEO6MH14YWNJTT9,241,1.6,West
VINWIFZHDWZTG68C8,425,2.1,East
VINK3EZI7IT8NWA48,448,2.6,South
VINYUELKN816QT5XZ,79,4.3,South
VINZVYJM8WL2HEM7H,482,1.4,West
VINEZPD63G9BK7292,168,2.2,North
VINJFDYE2E3841ND4,202,4.0,North
VINFF6WPU5OLLG1NO,439,3.5,North
VINSP516ZNLTYRBPR,79,1.4,South
VINAR0CFA22T5ZQWC,134,3.4,West
VINN9R0S8MEMFDOAU,474,2.5,East
VIN4TM99YUH1S8FZQ,409,3.7,North
VIN0AK4I0ZTS3WYNN,219,1.3,West
VINYK2NUX3WGBW30E,430,4.6,North
VINRGS30X8X48B7FE,304,4.3,North
VINSCWI6NCX61JR1U,393,3.7,West
VIN0RREQG4DUUQ1GI,432,3.7,North
VINC61012B2T2RJCQ,88,1.9,North
VINWIJ195MVJRTFE5,99,4.4,North
VINEVBU1953R57RMD,136,3.8,East
VINYYC7GQCWIHPLT4,388,2.0,South
VIN4S08DI9W4DZUV9,443,5.0,North
VIN4OU7A2FYUIWIYU,206,4.5,South
VIN4LG2FW89UCO8JO,59,3.6,North
VINPG0UQBWSRW7VY0,278,3.1,East
VINX8ITBW1ZEV10H4,471,2.8,East
VINK2XKE2UEX0BJ7L,295,3.8,South
VIN6ZN9OMTRWSJJGA,485,2.3,North
VINTFOFW4EW30U1FW,426,2.8,East
VINB8VXGA5AEE5WVH,307,2.2,West
VINKLO8DVGASQTKR0,307,4.7,East
VING56KSGHD57C3LW,320,3.8,North
VIN3KBK8JFYCUPHGK,290,3.8,West
VIN7Q4YKRAVKCX61D,260,1.2,South
VIN597ZJRTO7TAR63,190,4.7,North
VIN3Y732VJOX5S84A,459,4.4,West
VINJMIL6YM3NALRAT,235,1.1,South
VIN0IEJJV7O4KKWSG,118,4.6,South
VIN14LNVSHSN4TTE0,473,4.6,East
VIN67QAEEVR30XATW,301,1.0,North
VINOI9L7KIATOEH64,324,2.8,East
VIN9IVSXS4H4NSBB6,207,2.5,North
VINMTUARQ570P0M7Y,60,1.7,West
VINB2UEBW10LFPRRW,359,4.7,South
VINBL5MY9TY6I7SGC,382,2.2,North
VINS4H6SCHWZ4S1KW,164,3.0,West
VIN5VRVPV7D8TS34P,377,1.6,West
VINKM4N0B2BSE0I2B,455,4.4,West
VINNF157DXALB34AN,227,1.4,North
VIN97J8402JZW9E9L,204,1.8,South
VIN5AY8FFEI3UXT1D,429,1.5,South
VINZ8F19RQ3O4JISK,90,3.1,South
VIN5UXQ18VUDR1XDC,136,2.6,South
VINFIFZN4AVIA29MD,136,1.1,East
VINZNT47419NPHED3,414,4.1,North
VINN2XUU2EA3NZAKD,233,1.6,South
VIN6KKO3KF190FLMO,455,1.5,North
VINIQ9H4T95KTAXK2,171,4.1,West
VINM91HEGSW4WGEG4,243,1.3,South
VIN5MM6PA0QYGHRXL,140,2.5,South
VIN94DMQQRLR16CHX,373,1.2,East
VINH50EMUI6XXV8PK,446,4.3,South
VINGAIBEEQVDCOYPZ,403,3.9,North
VINTQZQ3JNDPZGXFA,213,2.2,North
VIN7ZW8VLRE7DUF2A,472,1.4,South
VINERFBXR6WRS1I7Q,333,1.8,North
VINOPNHQUNAFK1BFY,293,1.5,East
VINB8RM577SN8D9M3,251,2.2,West
VINY697JLENSMDPHS,375,3.1,South
VINHWSCP56044CRK1,347,1.4,North
VINE7E4Y7QSTX9QAG,63,3.5,East
VIN95E42ZMFNK421H,76,4.9,West
VINN3BIRHOXPHS8B0,352,4.1,South
VINAIZCYOLW44P8R4,422,1.1,North
VINGI6LF4RLRWIRCK,208,2.6,South
VINZG8XL2J19H5UEC,103,1.3,North
VINXZ2JB3DP7E8LH6,271,4.0,East
VIN0Q8SXT91FD1GFH,178,1.4,South
VIN5OEO8VYTK6NJK3,444,3.0,West
VINEV6ODQ01SEJXYF,268,3.7,West
VINU0L3T1VM00MIQY,119,2.7,West
VINZKPLPTATHQV8I6,394,5.0,South
VINYJBXKQQVSSEB9G,489,2.4,East
VIN4DS32LQNADAZIO,438,1.9,East
VINKCN58L68AGJJZN,164,1.8,South
VIN85WRGDEDS0ODQS,369,1.8,South
VINSO6KDY30I4HTK4,403,4.4,South
VINTOHO6SIL9CCLFW,169,3.7,North
VIN5LSFEH2U1H6DJZ,227,3.3,South
VINZG5MP3CYX6BBL6,164,2.8,East
VIN6HELRO3TFYY03I,155,4.1,West
VINEZ0CTQ8CU1LRDT,410,2.5,South
VINZPSSJ3LFJ8RW10,181,1.5,North
VINUUMRR4NG20TEQB,217,3.8,North
VIN99TTPI3NRATD66,74,1.7,South
VINBJE1TTD482R5J6,476,2.1,West
VINJMLS0KT8LU46N0,186,3.6,South
VINLFFOHQ57UTU4O9,135,2.5,West
VINTQS8M8D133EL8D,255,4.8,South
VINUB3C1CLJETWNK9,387,4.0,South
VINKWD37XDRDV0Q3M,144,4.1,North
VINO3JTCL1HQKSZDM,271,3.3,West
VINZORYEIRVMN40JL,483,3.5,West
VINUHNPWBR15DWZX0,421,4.2,South
VIN7I4GZLXDDXXLAF,213,4.5,South
VINIP8MAJASSLNNRV,418,3.7,East
VINPT225FCWDJR9BF,196,2.4,South
VIN6VUHSVATLOP87R,125,2.1,North
VINLME23MY5F5ZZK1,63,4.7,South
VIND7CW0YNITXYRX6,254,4.6,South
VIN5VZVQDV6S7SJ6S,78,3.9,East
VIN74SJJV5V3KWP3U,346,1.0,West
VIN0NS7EYA98MIIG4,320,1.3,West
VINVZLGD42JRXT4DA,370,2.2,West
VINSWQ3SSY8SR782X,329,4.9,West
VINLVODBJLUDGOCSQ,100,2.2,South
VINP07I2SZO47P2FP,277,4.0,West
VINXOW8X01BYZHGRW,52,3.8,West
VINSYXMLW4UR21KWP,273,4.6,East
VINGTO3Y8YPZV5YYD,421,2.3,East
VINV0O91HI2CLPTVU,486,1.2,North
VINB0I8BJYJRCB7BS,451,1.0,West
VINZVV47ON3Q6R15D,367,3.6,South
VIN3O8P420NBAKF7R,438,4.6,West
VINU4YR3S0FSBK4F3,477,2.5,West
VIN5VMCBWU1NNFYE9,460,4.4,South
VINQTESC0N3CMP1ND,61,1.9,West
VINQRNE13FW02KVOP,117,4.2,South
VINIBWLWU0TAYGINS,260,4.4,North
VINDHWNRDNTDN69IW,373,4.8,North
VINJLI8F4DEXSWMLX,437,1.2,North
VINJZJRUUVP35DU7G,310,4.3,West
VINZABLF4EGAGZSH3,196,3.2,East
VIN36SC5OH6IH3KQ9,129,3.2,West
VINY8WUX7M6IRK1JL,66,1.5,North
VINL0R9Z7TBUFQLN7,500,4.0,East
VIN49W0PRSLFNTRRN,446,4.9,South
VINJ5BFDW6NMAD737,253,1.6,East
VINNUOL22NJYDCLSJ,419,2.8,West
VINEPDLWV2BPLI1HA,441,4.3,North
VINPKAMH29FQMBDNQ,308,2.7,South
VINPNMATX7S7F5WLC,293,1.1,West
VINA2YUM6T5LL52KG,122,1.5,North
VINX8R9JU4VB6P4R4,141,4.1,East
VINV8WUAJ20UF96JY,111,5.0,North
VINRC5VAC5U8NI2GC,466,1.9,South
VINRYTMTEM35FV82U,312,4.8,West
VINHAENNIL5DEDZS1,347,3.9,West
VINAANIZV8S973H83,209,2.6,South
VINTXSPRW0YCYCGIM,296,1.5,East
VIN0K2Q1FQKZ8F1RN,97,1.1,North
VIN9YSRED6Z9068SJ,283,1.8,West
VIN0EYN0RC9M64O1N,267,2.3,North
VINRA88JT7LJ4ZRQ3,253,1.6,East
VINVP72EQJVBGYBKV,428,2.2,North
VIN41NCPT8QX9H1FE,384,4.9,East
VINO1AWUWN7GC6VWR,55,1.1,West
VINXKQ6LB8I2WH0U8,338,3.6,South
VINLD9EIXRSZHV6S8,67,2.4,North
VINVZ9136MUOCMXTO,142,4.4,East
VINL6D9VSVLASIYBN,103,2.4,North
VINL4T4TVX47ZJHC3,404,2.4,East
VINJ2SR8HRF6PWMXI,463,3.8,North
VIN8BZYZYFY9N3Z1H,139,3.3,West
VINJ1BX6Z0AHCL934,51,2.8,East
VINCRM62CDOZ5R88G,433,1.7,North
VINZCANW6SYOL78A9,215,2.2,South
VIN9P4USIAPEMWTLN,450,1.9,North
VINJ06ILWTS1T4GW9,493,1.4,West
VINEYI6GDAHO3C0SH,207,4.4,South
VINJR8BTS7PAP5PM2,144,2.7,East
VINET2O7CFSSISE9B,57,2.6,South
VINY0QOZT4ZSF9F6J,197,1.4,North
VIN1TKIQTGQFA329W,169,4.8,West
VINDFDLPQL4H4SZ55,150,3.6,North
VINY6PYT4LSIIUV7S,472,3.6,East
VINWKXFO8PQ17J9V7,126,3.7,East
VINQ81DI006GLFDHO,197,2.6,East
VIN8QSO8VXWK23CI4,421,3.1,North
VINC7ALOD5411LKQ0,173,1.7,North
VINLGX7S5FGW4WKNS,487,2.6,South
VIN902QKQ5YOWRNS7,63,3.1,North
VIN8P4KOS9RRI2HWN,242,1.9,North
VIN9QUWIJOJCPOCFO,416,1.3,East
VINSYS1YI4W1VJDHQ,439,3.6,South
VIN373FGT0ZCYGRZ7,187,3.5,West
VINQIO1A4Z9H7AH40,84,4.2,West
VIN8V2TLPQ00RJ56T,368,3.2,East
VINFSGJEK4JGJ9KZY,171,4.4,North
VINI475NQKIVR3HF7,497,1.2,South
VINS44DPXW3FI0O8A,352,1.1,South
VIN0PMEJQCTK11M70,110,4.6,East
VIN5PK2QCBVA777V3,397,2.8,North
VIN38ETPSQDSZYNN7,263,2.9,South
VINZ1PA5C7OFJAE6C,79,1.9,North
VIN2KWH0IN0H512UO,488,5.0,West
VINHA1IWO6NXRZOAJ,73,4.5,North
VIN9J7QRBQWAS5SLG,352,4.5,West
VIN8TJP2SB5VTPZ1S,495,4.4,North
VINA0OIVFJ9D0B6C7,68,1.6,South
VINSL0G6KZD35MU1K,220,4.7,South
VINQPE2RJZT1DBVHQ,153,2.1,North
VINXFG99K4WOWFJLP,358,2.2,South
VINTEHL1M674VIGD7,383,1.5,South
VINXWRV5XTLXWUZ0B,483,2.6,West
VIN9KH3V9ERZYOJJL,354,2.1,South
VIN3UJEDZOS4NJREP,118,4.1,South
VINXLOEHC75X2ZPMB,145,4.5,East
VINWTVI99IHIB0BA1,232,3.0,South
VIN3XQTB4ZULPSZJ3,456,4.4,South
VINM3GPMX89G74OY6,143,2.0,West
VINYJG63SPBVD95VS,495,3.5,East
VIN1U0ZXC3IEKKJ14,177,4.4,South
VINPU8CIV9Q8RLV73,110,2.7,South
VINZ6HM9JCNHW739V,80,4.6,East
VINZ7GHWZD7EPHRFF,304,1.4,South
VINOIXTQF556YI4K9,140,2.0,South
VINLOKVB1XIX9CKGS,436,4.3,East
VINO92UW116MMPBNK,208,1.1,East
VINS8USJ2WO9J6PUW,426,3.8,East
VINZDCJPEH5BOGQG7,251,3.7,East
VINHDO7WHAF1GPQJA,385,1.5,South
VINRMZHJZATRON55A,111,2.6,North
VINAL16VCKIAFVDSN,419,2.4,West
VINH4ZMD7GLHJMS1R,288,2.0,South
VINYZTXJ7L6Q8N4AM,156,1.6,West
VINPOI7315RJPWU2U,423,4.8,South
VIN28PSXZA9M4UQQF,417,2.4,East
VINLB55IU8ANR9LCU,422,3.1,South
VIN66IRWEEO9Q1RL4,176,3.1,North
VINBPPFJNBC8BRA4S,335,4.1,South
VINJGXEZG6HARSG56,193,4.3,East
VIND1M3RPYXV6UV4N,244,3.7,North
VIN7XIF6K4BEILYRK,377,3.5,East
VINNUUWUGQ11XEONI,235,1.2,East
VINF8Y4X82C7WJF21,115,1.8,East
VINJDCA030YHNLQUL,462,2.9,West
VINLTGRESFPGONLRW,445,2.9,East
VIND6MTFH2686JQ5T,389,4.5,West
VIN8YG62LPI9Q6DPW,444,2.8,South
VINT5XIQA21SER4V8,289,4.5,East
VINGMZ53M8S0LNY9T,145,1.1,East
VIN200J3QIJEM576L,240,3.4,East
VINOD4PEHYSHICRPT,221,3.5,West
VINAFAUVX0M92SLMT,318,4.5,West
VINELTOS8XR4KPEFY,315,1.4,East
VINH1OI94VJTL94SX,370,4.6,South
VINL1Y5MX9CAH6YZO,339,1.4,North
VINPQAASDJDHFNRKR,479,3.1,South
VINAKTEY674ST0ADO,272,1.3,East
VINEQ5YXRIM0QMOHM,201,1.4,North
VINNJJSWJ47TYFWSX,124,2.4,South
VINU353VPFC7HJ8XH,332,1.0,East
VIN65GJLQVJMDVLPX,209,4.5,North
VINKB9SB22EVRLTIA,408,4.2,West
VINGHRXFW2OJKIDXM,52,2.3,East
VINYMXLTR7FR4ANCW,179,3.1,South
VINIZFLKEUNSCSW05,79,1.9,South
VINUIGJNWPWXH33TZ,417,2.4,North
VINXJRP7JU0CMIZ8K,133,3.3,West
